exp_id	parent_exp	depth	path	specialist	status	val_bpb	delta_vs_best	hypothesis
717	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/717	eval	eval_budget_overrun	1.074822		Per-vocab Newton logit-bias correction in parallel to existing scalar β Newton: incremental [V] bias updated per chunk from prefix-only g/h stats, clamped to [-0.05,0.05], applied to scoring as ((logits+_b)*β). New orthogonal calibration axis to scalar β.
718	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/718	opt	discard	1.072912	+0.000661	Decrease Muon Newton-Schulz iteration count 5 to 4 (muon_backend_steps): exp_710 just showed 5 to 6 hit train_budget at 600.0s exactly with +0.001620 regression, indicating the regime is speed-bound. Going 4 iters trades ~one order of polar-approx precision for about 20% faster Muon steps and a proportional gain in training-step count.
719	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/719	ttt	discard	1.073799	+0.001548	Per-chunk Lookahead slow-weights (Zhang 2019, α=0.5): clone TTT params at start; after each chunk's adaptation, slow.lerp_(fast,0.5); fast.copy_(slow). Untested at chunk cadence (exp_678 was per-epoch and busted eval budget). Mechanically distinct from momentum manipulation (exp_588/607) — operates on weight-space directly. Composes orthogonally with z-loss (per-step logit regularizer) by damping cumulative cross-chunk weight drift.
720	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/720	quant	size_blocked	1.072278		Walsh-Hadamard pre-rotation along input axis for MLP-only GPTQ matrices
721	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/721	tok	size_blocked	1.072255		Dual-site embed_scale stacking exp_298 and exp_711 mechanisms with zero new params.
722	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/722	loss	size_blocked	1.073042		Replace TTT inner-loop L2 z-loss with rectified hinge form: 1e-5 * F.relu(logsumexp - 7.0).pow(2).mean() — concentrates partition-function regularization only on positions with lse > 7 (over-confident drift), leaves softer/uniform-ish positions unconstrained for faster per-chunk TTT adaptation. Mechanism-distinct from prior z-loss probes (L1 exp_664 discard, variance exp_675 size_blocked, anchor-at-log(V) exp_694 size_blocked, tail-PW exp_704 size_blocked, halve/double coef discard).
723	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/723	reg	size_blocked	1.072818		Multiplicative uniform noise eps=0.03 on attn_out_gate output training-only
724	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/724	meta	discard	1.072689	+0.000438	BETA2 0.95 to 0.96 untested midpoint between current and exp_126 0.97 UP probe that measured +0.000299 on depth-5 stack
725	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/725	curr	discard	1.074574	+0.002323	CUTMIX-LM token splice: p=0.05 per-sample, splice tail x[split:]/y[split-1:] from another batch sample at random split in [64, seq_len-64), injecting synthetic topic-switch events at long-context positions — novel curr axis (cross-sample content mixing untried; exp_624 did per-token random noise, not cross-sample splicing).
726	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/726	eval	eval_budget_overrun	1.075273		EMA decay 0.9 on the TTT-scoring Newton β accumulators (_g_acc, _h_acc): _g_acc = 0.9*_g_acc + _g_chunk (same for _h_acc). Current code uses uniform cumulative sums, which means chunk 1's stats weight equally with chunk 250's stats even though the TTT-adapted model has drifted substantially; EMA lets β track the adapted model's current residual imbalance.
727	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/727	arch	size_blocked	1.073438		Self-keyed attn-output gate: source gate input from post-attention output y[..., :W_g] (per-head, each head sees its own output) instead of shared pre-attention input x[..., :W_g]; squeeze-excitation style, no param/size change vs exp_538.
728	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/728	quant	size_blocked	1.069841		Replace fixed 12.85σ-based GPTQ per-row scale heuristic with AWQ-style MSE-optimal scale grid search: pick per row the multiplicative candidate in {0.80, 0.90, 1.00, 1.10, 1.25} that minimizes round-MSE on permuted weights. Storage unchanged (fp16 per row); adapts scale to each row's real tail distribution rather than assuming Gaussian.
729	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/729	ttt	size_blocked	1.073067		Mid-chunk TTT SGD momentum buffer damping: at epoch 2 of 4 within each chunk multiply each ttt param momentum buffer by 0.7
730	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/730	opt	eval_budget_overrun	1.074044		Linearly cool ema_decay 0.9965 to 0.995 in lockstep with lr_scale during warmdown: symmetric DOWN application of the kept Muon-momentum cool pattern to the EMA decay. Untested direction on the EMA-decay axis.
731	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/731	tok	size_blocked	1.072287		Split-gauge embed_scale on x0 only inside rms_norm; x enters block 0 as plain unit-RMS.
732	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/732	reg	discard	1.073409	+0.001158	Moderate UP probe embed_wd 0.085 → 0.095 (+11.8%, untested step-size between exp_661's +5.9% discard and too-high); tightens 4.2M-param tied tok_emb → improved int8 GPTQ + brotli compression.
733	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/733	loss	discard	1.072713	+0.000462	Stack confidence-penalty (Pereyra 2017 with sign reversed) on top of the kept z-loss in the TTT inner CE: add -1e-5*&lt;p,log p&gt;.sum(-1).mean() i.e. +1e-5*H(p) — penalize entropy, encouraging the model to commit confidently to chunk-domain predictions during the ~16-step per-chunk SGD. Mechanism distinct from prior z-loss probes (z-loss controls lse magnitude only; entropy controls distribution shape). UNTRIED on TTT in this tree.
734	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/734	meta	size_blocked	1.072700		muon_wd attn-only 0.095 to 0.094 fine DOWN midpoint
735	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/735	eval	discard	1.072784	+0.000533	Chunk-level SWA on TTT weights: maintain EMA (alpha=0.5) of post-training ttt_params; swap EMA into params for scoring pass only, restore trained weights before next chunk's TTT step. Polyak-Ruppert smoothing over the last ~2 chunks' TTT trajectories — structurally distinct from exp_676 (within-chunk tail avg, size_blocked) and exp_667 (forward-lookahead, size_blocked).
736	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/736	tok	crash			Swap final_norm (parameter-free RMSNorm) to F.layer_norm at the post-trunk gauge-fix site feeding the tied softmax: zero-mean each token's x before F.linear(x, tok_emb.weight) to cancel spurious x-DC × row-sum contributions to logits without touching input-side x0 flow.
737	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/737	curr	discard	1.073365	+0.001114	Sub-eval-stride jitter [0, 32) within each Latin-square bucket: phase = k*256 + rng.integers(0,32), tighter than exp_154's full-bucket-width jitter (which dilutes LS structure) — 32 = half eval stride 64, giving mod-64 RoPE-position diversity below the inert 256-token grid where shards rarely consume more than phase[0..2] in 600s.
738	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/738	quant	size_blocked	1.072035		Narrow exp_728's MSE-optimal scale search candidate band from [0.80, 1.25] to [0.95, 1.20]: caps downside scale shrinkage at −5% to preserve brotli-friendly near-zero integer concentration (exp_728 hit val_bpb 1.069841 but blew artifact +1.33MB over cap from 0.80x candidates spreading integer histograms toward uniform high entropy). Upside +20% retained to capture heavy-tail rows.
739	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/739	arch	size_blocked	1.075220		Learnable per-head XSA strength [num_heads=8] init=1.0 per attention layer: replaces the hardcoded full-subtraction of V-direction inside _xsa_efficient with a scalar-per-head coefficient, letting each head independently learn how much exclusive-self-attention to apply. Step-0 identical to exp_538/596 (init=1.0 reproduces exact current XSA), structurally distinct from prior XSA trials (exp_178/215/268) which all treated strength as binary on/off per layer.
740	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/740	opt	discard	1.072599	+0.000348	One-event EMA half-blend at warmdown entry: ema_state ← 0.5*ema_state + 0.5*current_weights at the first step where lr_scale<1.0, then EMA continues normally with ema_decay=0.9965.
741	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/741	ttt	size_blocked	1.072678		Add Pereyra-style confidence penalty (2e-4 * Σp·log p) to TTT inner CE atop existing z-loss: regularizes output distribution toward higher entropy per step, discouraging over-confident chunk-local memorization while z-loss bounds logit magnitudes.
742	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/742	loss	size_blocked	1.072778		Replace TTT inner-CE z-loss `1e-5 * logsumexp(_lf,-1).pow(2).mean()` with `1e-5 * _lf.amax(-1).pow(2).mean()` — penalize peak logit rather than full log-partition. Mechanism-distinct from all 7 prior z-loss variants (L2/L1/var/anchor=logV/hinge/tail-PW/×2/÷2): max-logit constrains only the dominant mode, leaving tail mass unconstrained, vs lse which mixes peak + diversity-correction. For peaked predictions amax≈lse; for flatter ones lse>amax, so this loosens regularization on TTT positions where the model is genuinely uncertain — matches the intuition that TTT's per-chunk SGD should adapt freely on hard tokens but be stabilized on easy ones.
743	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/743	reg	size_blocked	1.087875		Gradient-noise injection (Neelakantan 2015) on scalar AdamW control params: σ=1e-3*lr_scale randn added to grads pre-clip — noise vanishes during warmdown.
744	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/744	meta	discard	1.073223	+0.000972	Lower Muon-momentum warmdown blend floor 0.25 to 0.20 (gentle DOWN -20%): exp_324's kept UP probe (0 to 0.25) and subsequent UP probes (0.28, 0.30, 0.35 all size_blocked at improved bpb) leave the DOWN side completely untested. Under z-loss regime late warmdown gradients are already smoother so heavy direction averaging is partly superseded.</hypothesis> <parameter name="notes">Single-literal change at line 1484 (mm_blend = max(lr_scale, 0.25) to max(lr_scale, 0.20)) plus comment update. Code +13 bytes, zero new params. Floor=0.20 means deepest warmdown momentum = 0.20*0.99+0.80*0.92 = 0.934 vs 0.9375 baseline; momentum-floor regime engaged in last ~12% of training instead of ~18%. UP-side asymmetry signal: 0.28/0.30/0.35 all size_blocked at improved bpb (1.072581 / 1.072734 / 1.074645 measured at trial-time best), suggesting UP direction wins on bpb but trips byte budget. DOWN should be size-neutral or size-saving (less momentum integration -> less weight drift). Risk: low - single-literal, zero compile-graph or quant-path impact.
745	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/745	tok	discard	1.073024	+0.000773	Replace parameter-free RMSNorm final_norm with parameter-free nn.LayerNorm(elementwise_affine=False) feeding tied softmax: zero-mean each token's x before F.linear(x, tok_emb.weight) to cancel spurious x-DC * tok_emb.row-sum contributions to logits. Preserves the GPTQ Hessian forward-hook site (which attaches to self.final_norm).
746	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/746	eval	keep	1.072246	-0.000005	Stack exp_592's Gradient Centralization (zero-mean per-row gradient on 2D+ ttt_params) onto current best exp_596 (TTT z-loss): two parallel-sibling kept eval/loss edits forked from exp_538 that have never been combined — GC corrects gradient direction, z-loss damps logsumexp magnitude, mechanisms are orthogonal.
756	746	23	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/746/756	eval	discard	1.073194	+0.000984	Intra-chunk weight averaging across the 4 TTT epochs: accumulate post-step ttt_params after each epoch's SGD step into _avg_buf, replace ttt_params with the per-epoch mean at the end of each chunk's training. With chunk_seqs=32/world=8/batch=32 (1 step per epoch × 4 epochs/chunk), Nesterov-momentum-compounded trajectories overshoot; averaging the 4 weight snapshots ≈ trajectory midpoint (~62% of full drift), reducing per-chunk overshoot persistently before next chunk's score-first pass. Distinct from exp_588 (momentum buffer halving), exp_735 (cross-chunk EMA, α=0.5), exp_676 (size_blocked tail-avg on single-batch last epoch = no-op).
758	746	23	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/746/758	curr	size_blocked	1.074290		Per-shard independent PCG64([rank,si]) streams for sequence_order in _reset_shard, decoupling within-shard permutation from the shared self.rng chain that also services phase_order draws and shard_plan shuffles — gives each shard a stable replicable permutation history regardless of cross-shard rng activity.
