exp_id	timestamp	specialist	parent_exp	baseline_exp	domain	hypothesis	expected_delta	status	core_metric	val_bpb	delta_vs_best	train_s	total_s	job_name	snapshot_path	notes
137	2026-05-01T11:01:37Z	arch	025	025	arch	head_dim=64 (n_head=12) + principled QK scale adjustment: replace hardcoded 1.2 with `1.2*(128/head_dim)^0.25=1.427`. After QK-norm, dot-product std ≈ √head_dim, so with head_dim=64 and scale=1.2 max logits are ~11.5 (well below softcap=15), but with the adjusted scale ~16.3 (matching baseline head_dim=128 regime). exp_063 (head_dim=64, scale=1.2) scored 0.2179 (Δ=-0.006); the unadjusted scale left attention in a softer regime. This scale fix restores the same softcap-engagement as the baseline.	-0.002	discard	0.210400	0.781854	-0.013700	4867.449772	4867.449772	nc-arch-0134		Rebased cleanly to exp_025. Two minimal changes: (1) experiment.py: --head-dim 64 (n_head=768/64=12, n_kv_head=12, VE kv_dim unchanged at 12*64=768, ve_gate auto-adjusts to Linear(12,12)). (2) gpt.py: qk_scale = 1.2*(128/self.head_dim)**0.25 instead of hardcoded 1.2. For head_dim=128 this is exactly 1.2 (backward compatible); for head_dim=64 this gives 1.427. Param count unchanged (QKV+O projections stay 768x768). The formula maintains scale^2*sqrt(head_dim)=constant across head_dim choices, ensuring consistent attention sharpness relative to softcap=15.
138	2026-05-01T11:08:17Z	sys	025	025	sys	Enable PyTorch's built-in cuDNN SDPA backend on GPU (disable Flash SDP): cuDNN 9.x on GPU (GPU) uses hardware-native attention with FP32 partial-sum accumulation vs FlashAttention 2's BF16 partials. No remote downloads needed (unlike FA3). Rebased to clean exp_025; only change is torch.backends.cuda.enable_cudnn_sdp(True) + enable_flash_sdp(False) after compute_init.	+0.002	train_budget_overrun						nc-sys-0134		cuDNN SDPA is PyTorch-native (no HuggingFace kernel download), available since PyTorch 2.5, improved in 2.9. On GPU it uses cuDNN 9.x attention kernels optimized for GPU. Disabled Flash SDP so cuDNN is actually selected (if both enabled, Flash may take priority). Safety: if cuDNN doesn't support our config, PyTorch falls back to mem_efficient_sdp. Rebase removes exp_132's harmful coordinate_descent_tuning (-0.011 delta). Mechanism: cuDNN FP32 accumulation in softmax → potentially marginally better attention gradient quality over 27K steps.
139	2026-05-01T12:10:42Z	sched	025	025	sched	Increase AdamW β₂ linearly toward 0.999 during warmdown on clean exp_025 base (cosine WD restored, warmdown=0.65): arXiv:2508.01483 shows higher AdamW second-moment decay during cooldown consistently improves performance. Current groups use β₂=0.95–0.996; lm_head (0.96→0.999) and scalar groups (0.95→0.999) see largest change, smoothing step sizes as LR anneals over the 65% warmdown phase.	+0.003	discard	0.221900	0.783388	-0.002200	4758.885290	4758.885290	nc-sche-0135		Two accumulated discard changes reverted (linear WD→cosine, warmdown=0.70→0.65). New change: before training loop, store initial_beta2 for each AdamW param group. During warmdown (step >= warmdown_start), linearly interpolate each group's β₂ from initial to 0.999. Groups: lm_head (0.96→0.999), embedding (0.995→0.999), value_embeds (0.995→0.999), resid (0.95→0.999), x0 (0.95→0.999), smear (0.95→0.999). β₂ is read per-step in optim.py fused kernel so tuple update propagates correctly.
140	2026-05-01T12:26:46Z	opt	025	025	opt	Reduce Muon NorMuon beta2 from 0.9→0.85 on clean exp_025 base (window=L, ratio=130): faster adaptation of per-neuron variance estimates. All prior beta2 experiments went upward (exp_068: 0.9→0.95, discard -0.0034). Lower beta2 has never been tried — more responsive normalization may improve per-step quality over the ~27K-step run.	+0.002	discard	0.208200	0.783513	-0.015900	4806.644466	4806.644466	nc-opt-0138		Rebased to exp_025 (clean, 0.2241). Single change: beta2 in all Muon param groups 0.9→0.85 in gpt.py setup_optimizer. NorMuon paper (arXiv:2510.05491) defaults to 0.9 but doesn't ablate below it. For medium-length runs (~27K steps) faster-adapting second moment may track gradient scale shifts during warmdown better.
141	2026-05-01T12:27:10Z	data	025	025	data	Revert harmful append=bos_token regression from exp_135 (0.2017, Δ=-0.022): remove the `append=bos_token` kwarg from tokenizer.encode() in refill_buffer, restoring exact exp_025 dataloader (prepend-only BOS). This is the only source-code difference vs exp_025 snapshot. All 20+ prior data experiments discarded; clean baseline is best-known for data domain.	-0.002	discard	0.210900	0.783553	-0.013200	4843.538512	4843.538512	nc-data-0138		The diff of current workdir vs exp_025 snapshot shows dataloader.py as the only Python source difference (append=bos_token). After removing it the workdir is functionally identical to exp_025. Expected score: ~0.220-0.224 (within ~0.005 noise floor of 0.2241). This establishes a clean data-domain starting point.
142	2026-05-01T12:45:11Z	sys	025	025	sys	Fix PYTORCH_ALLOC_CONF typo → PYTORCH_CUDA_ALLOC_CONF: since baseline, expandable_segments:True was set under the wrong env var, so the CUDA caching allocator never got it. Fix applies actual expandable_segments to GPU memory management, reducing fragmentation overhead over 27K steps.	+0.001	discard	0.206900	0.783483	-0.017200	4860.992350	4860.992350	nc-sys-0139		Rebased to clean exp_025 (removes exp_138's cuDNN SDPA code that caused budget overrun). Single change: os.environ key PYTORCH_ALLOC_CONF → PYTORCH_CUDA_ALLOC_CONF. PyTorch's CUDA caching allocator reads PYTORCH_CUDA_ALLOC_CONF; the old key was silently ignored, meaning all prior experiments ran without expandable_segments despite the line being present. Expandable segments reduces memory fragmentation by allowing non-contiguous CUDA segment reuse — a minor but genuine runtime improvement. Training dynamics identical to exp_025 (BF16, ratio=130, window=L, Flash SDP). Expected impact: small positive or within noise.
143	2026-05-01T12:53:26Z	arch	025	025	arch	Differential Attention (DIFF Transformer, arXiv:2410.05258 ICLR 2025): split Q,K each into two D//2=64 halves, compute y1=attn(Q1,K1,V) and y2=attn(Q2,K2,V) with same full-dim V, output y=y1-λ*y2. ISO-parameter (same c_q/c_k projections) and ISO-FLOP (two half-dim maps = one full-dim map). Per-head λ initialized per paper formula (0.20→0.67 across heads), trained with AdamW. Cancels common-mode attention noise, letting each head focus on differential signal. On clean exp_025 base (window=L, ratio=130, head_dim=128).	+0.005	train_budget_overrun						nc-arch-0139		DIFF Transformer (ICLR 2025) uses subtraction of two softmax attention maps to cancel attention noise, analogous to noise-canceling headphones. Split is on Q and K only (each half-dim 64), V stays full-dim 128 so output dim is unchanged. PyTorch SDPA supports different query_head_dim vs value_head_dim. λ init: per paper formula λ(h)=0.8-0.6*exp(-0.3*h) giving 0.20 (head 0) to 0.67 (head 5). KV-cache path (fast inference) falls back to standard attention; generate() uses the non-cached forward path so CORE eval uses the DIFF path. Total new params: 12 layers × 6 heads = 72 scalars (negligible). The model already has QK-norm which addresses some attention noise; DIFF attention provides complementary noise cancellation via the subtraction mechanism.
144	2026-05-01T13:41:20Z	sched	025	025	sched	Raise Muon momentum peak from 0.97→0.98 on clean exp_025 base (window=L, ratio=130): empirical trend shows 0.97>0.95 (exp_089, −0.010), testing if 0.98 continues the improvement. Peak 0.98 gives effective memory window 1/(1−0.98)=50 steps vs 33 at 0.97, providing stronger gradient-direction averaging. Warmdown endpoint stays at 0.90 (empirically best); warmup updated to 0.85→0.98 over 400 steps.	+0.002	discard	0.202100	0.783109	-0.022000	4755.789428	4755.789428	nc-sche-0140		Single clean change to get_muon_momentum: three occurrences of 0.97 replaced with 0.98 (warmup target, stable value, warmdown start). Warmdown endpoint 0.90 unchanged. Rebased to exp_025 to clear exp_139 AdamW β₂ warmdown accumulation.
145	2026-05-01T14:06:24Z	opt	025	025	opt	Raise --embedding-lr from 0.3→0.4 (+33%) on clean exp_025 base (window=L, ratio=130, 0.2241): the wte input embedding and value_embeds (at 0.5× embedding_lr) have never had their LR tuned across all 25+ opt experiments. Higher embedding LR could accelerate token representation learning — the embedding is the input interface to all 12 transformer layers and its gradient signal compounds through the entire network.	+0.002	discard	0.212000	0.783990	-0.012100	4717.500639	4717.500639	nc-opt-0143		Pure flag change (no vendor edits). embedding_lr controls two AdamW groups: embedding_params (wte, 32768×768) at lr=embedding_lr*dmodel_lr_scale=0.4*1.0=0.40, and value_embeds_params at lr=0.4*1.0*0.5=0.20. All prior opt experiments tried: beta2 variants, matrix-lr, weight-decay, unembedding-lr, ns_steps, algorithmic Muon changes (sign, HTMuon, cautious masking, MuonEq, LR symmetry, NorMuon direction), value_embeds multiplier, lm_head beta2, AdamW beta1. embedding-lr itself was never changed. Rebased clean to exp_025 (beta2=0.9, ns_steps=5, matrix_lr=0.02).
146	2026-05-01T14:13:14Z	data	025	025	data	Round-robin multi-file interleaving in _document_batches: instead of exhausting one parquet file before the next, read one RG from each file in turn, cycling across all ~168 training shards. At ratio=130 (~1.4 epochs), every buffer fill draws from many corpus sections simultaneously, eliminating long-range within-file correlations. Different from exp_069 (staggered start-file per rank but sequential within) and exp_100 (shuffled RG order within one file).	+0.005	discard	0.209600	0.783657	-0.014500	4740.956445	4740.956445	nc-data-0143		The val loader hits the len==1 guard and uses the original sequential path unchanged. All training data coverage is identical (each rank still strides by world_size within each file). Opens all ~168 parquet file handles upfront (metadata-only, negligible memory). No change to packing algorithm, BOS placement, buffer_size, or any other knob.
147	2026-05-01T14:28:44Z	arch	025	025	arch	Differential Attention (DIFF Transformer ICLR 2025): split Q,K into halves (D//2=64), batch both groups into ONE flash_attn call (2H=12 half-dim heads, v duplicated) to avoid 2× kernel-launch overhead that caused exp_143 timeout. y=y1-λ*y2, per-head λ initialized 0.20→0.67 (paper formula), trained with AdamW. ISO-parameter, effectively ISO-FLOP. On clean exp_025 base (window=L, ratio=130, head_dim=128).	+0.003	train_budget_overrun						nc-arch-0144		exp_143 tried DIFF attention with two separate flash_attn calls and timed out (train_budget_overrun). Root cause: 27K steps × 12 layers × 2 kernel launches = 648K launches vs baseline 324K, adding ~12-16 min overhead on top of 78-min baseline. Fix: concatenate q1+q2 -> q_cat[B,T,12,64], k1+k2 -> k_cat[B,T,12,64], v.repeat(2) -> v_cat[B,T,12,128], then single flash_attn call. Single kernel launch = same overhead as baseline. v duplication doubles V memory access but that's ~100MB/pass, negligible vs 80GB GPU bandwidth. SDPA supports D_qk=64 ≠ D_v=128 natively. diff_lambda (72 params total) routed to AdamW, excluded from Muon matrix groups.
148	2026-05-01T15:23:18Z	sched	025	025	sched	Targeted AdamW β₂ ramp in last 10% of training only (step 90%→100%), from initial values (0.95–0.996) linearly to 0.999. exp_139 tried this over the full 65% warmdown (step 35%→100%) and got −0.002 within noise. Concentrating the increase in the final ~2700 steps (where LR is 5–15% of peak) is more targeted: at very low LR, gradient fluctuations dominate second-moment updates, making a slower EMA (higher β₂) most valuable. Clean rebase from exp_025.	+0.002	discard	0.207400	0.783397	-0.016700	4717.464009	4717.464009	nc-sche-0145		AdamW groups initial β₂: lm_head=0.96, embeddings=0.995, resid/x0/smear=0.95. All ramp to 0.999 over final 10% of training (~2700 steps at ratio=130). Muon schedule unchanged (warmdown=0.65, momentum 0.97→0.90, cosine WD). Only base_train.py modified. Rebased cleanly to exp_025.
149	2026-05-01T15:42:35Z	opt	025	025	opt	Reduce Muon Polar Express ns_steps from 5→4 on clean exp_025 base (window=L, ratio=130): with 4 iterations SVs converge to ~99% of unit vs 99.9% with 5, preserving more gradient SV structure so dominant directions get proportionally stronger updates. Opposite direction from failed exp_049 (5→7 was worse; 5→4 is unexplored).	+0.003	discard	0.208000	0.784107	-0.016100	4747.115574	4747.115574	nc-opt-0147		Single vendor edit: gpt.py setup_optimizer ns_steps=5→4 for all Muon param groups. No changes to optim.py polar_express_coeffs — uses first 4 of 5 pre-computed PE coefficients (valid subset; iteration stops early). Rebased cleanly to exp_025 to avoid accumulated stale state from prior discards (embedding_lr=0.4 etc.).
